JobDate,Employer,SOC,MinHrlySalary,Exp,Edu,NAICS3,SK
2022-09-01,"Takeda Pharmaceuticals North America, Inc.",11-9121,59.9,8.0,16.0,325.0,"due diligence,creativity,new business development,regulatory affairs,negotiation skills,teamwork / collaboration,drug development,pharmaceutical industry knowledge,biologics,planning"
2022-04-19,Northrop Grumman,11-3051,41.06,4.0,12.0,336.0,"communication skills,calibration,six sigma,microsoft excel,technical writing / editing,supervisory skills,electrical engineering,microsoft word,budgeting,vaccines,engineering documentation,lean manufacturing,process improvement,electrical diagrams / schematics,quality management"
2022-12-06,Pfizer,11-9121,66.97,10.0,16.0,325.0,"business strategy,communication skills,oral communication,planning,software development,procurement order cycle (poc),teamwork / collaboration,clinical trials,drug discovery,business development,writing,procurement,analytical skills,project management,creativity,escalation management,presentation skills,business acumen"
2022-11-30,"Daiichi Sankyo, Inc",11-3061,44.71,5.0,16.0,325.0,"building effective relationships,risk management,project management,supplier management,cost control,business administration,research,procurement,oncology,immune disorders,supply chain management,procurement contracts,calculation,financial analysis,category management,market analysis,strategic sourcing,e-procurement,stakeholder management,budgeting,purchase-to-pay,request for proposal (rfp),contract management"
2022-01-11,Technical Source,11-3051,57.69,10.0,16.0,325.0,"current good manufacturing practices (cgmp),quality management,quality assurance and control,batch records,record review,internal auditing,root cause analysis"
2022-05-07,Northrop Grumman,11-9199,50.77,9.0,16.0,336.0,"machining,lean manufacturing,performance appraisals,employee training,planning,sap,machinery,metallurgy,scheduling,financial management,leadership,welding,vaccines,performance analysis,budgeting"
2022-03-24,General Motors,11-2031,54.69,5.0,16.0,336.0,"digital media maintenance,social media,strategic communications,consumer behavior,social media platforms,automotive industry knowledge,media relations,planning,strategic planning,research,creativity,instagram,product knowledge,crisis management,building effective relationships,consumer media relations,facebook"
2022-07-16,Exelixis Incorporated,11-9199,64.9,11.0,16.0,325.0,"time management,communication skills,stakeholder management,oral communication,problem solving,change management,planning,kanban,people management,lifecycle management,organizational skills,scrum,stakeholder communications,leadership,listening,conflict management,project management,mentoring,writing,product delivery"
2022-05-24,Mitsubishi,11-9041,52.4,5.0,16.0,336.0,"research,cost control,software maintenance,legal compliance,process control,engineering management,financial statements,system administration,budgeting,engineering projects,bpcs,environmental compliance"
2022-10-26,Eli Lilly,11-9111,66.71,5.0,16.0,325.0,"oral communication,communication skills,biotechnology,genetic testing,educational programs,caregiving,detail-oriented,social media,genetic counseling,writing,gene therapy,public health and safety,market research,building effective relationships,business acumen,patient advocacy,research"
2022-11-22,Danaher Corporation,11-3071,38.46,5.0,16.0,334.0,"business systems analysis,building effective relationships,performance appraisals,supply chain knowledge,supply chain management,water quality,environmental laws and regulations,procurement,quality management,inventory management,shipping modes,key performance indicators (kpis),labor disputes,logistics,supply chain inventory management,teamwork / collaboration,occupational health and safety,purchasing,logistics management,manufacturing resource planning (mrp),policy implementation,enterprise resource planning (erp),logistics systems,supply agreements,environmental regulations,planning,problem solving,material requirement planning (mrp),sap"
2022-07-06,Leprino Foods Company,11-3051,41.35,5.0,16.0,311.0,"technical training,scheduling,quality assurance and control,food safety and quality,compliance auditing,equipment operation,teamwork / collaboration,food safety,hazard analysis critical control point (haccp),performance testing,quality management,network file system,chemistry,food science,employee engagement,internal auditing,building effective relationships,editing,product testing,audit reports,microbiology"
2022-05-13,Northrop Grumman,11-9199,38.51,6.0,16.0,336.0,"project management,customer contact,industrial engineering,repair,engineering drawings,supply chain knowledge,scheduling,logistics,budgeting,sales goals,communication skills,industrial engineering industry expertise,problem solving,sap,planning"
2022-11-22,Raytheon,11-9041,51.44,8.0,16.0,334.0,"product management,research,scrum,product owner,continuous integration (ci),teamwork / collaboration,product lifecycle management (plm),product development,hardware experience,kanban,lifecycle management,program planning,scrum master,communication skills,atlassian jira,planning"
2022-06-18,L3Harris,11-9041,86.54,9.0,16.0,334.0,"project management,network testing,customer service,equipment selection,systems integration,public health and safety,systems engineering,system/network configuration,customer contact,network engineering,system design,planning,problem solving,engineering projects,lifecycle management"
2022-04-10,Hewlett-Packard,11-2021,65.98,2.0,16.0,334.0,"product sales,teamwork / collaboration,prose,surveys,design thinking,microsoft powerpoint,communication skills,problem solving,articulating value propositions,product management,customer service,presentation skills,business administration,teaching,empower,focus groups,product design"
2022-02-11,Day & Zimmermann Incorporated,11-9199,43.27,10.0,0.0,332.0,"lifecycle management,ethernet,project management"
2022-02-06,Ricoh Electronics,11-1021,23.08,3.0,12.0,333.0,"building effective relationships,invoicing,customer contact,meeting deadlines,sales,service level agreement,business process,scheduling,employee retention,quality assurance and control,operations management"
2022-03-21,The Boeing Company,11-3021,60.1,12.0,16.0,336.0,"collective bargaining,microsoft powerpoint,physics,software development,planning,atlassian jira,geospatial intelligence,web application development,java,continuous integration (ci),object-oriented analysis and design (ooad),scheduling,software issue resolution,microsoft excel,system architecture,troubleshooting technical issues,test driven development (tdd),chemistry,software architecture,software engineering,counter intelligence,troubleshooting,agile development,computer engineering,crucible,systems integration,microsoft project,project planning and development skills,microsoft office,project management,git,creativity,confluence"
2022-09-19,Ashfield Nordic Ab,11-1021,12.01,5.0,16.0,325.0,"product knowledge,urgent care,account management,description and demonstration of products,analytical skills,business planning,people management,employee training,biotechnology,communication skills"
2022-10-19,Talking Rain Beverage Company Incorporated,11-2022,26.44,2.0,16.0,312.0,"fitness,microsoft office,merchandising,lifting ability,food safety,organizational skills,sales management,inventory monitoring,physical abilities,sales"
2022-11-11,"Takeda Pharmaceuticals North America, Inc.",11-3011,75.38,10.0,16.0,325.0,"contract administration,clinical development,immunology,contract review,new drug application (nda) review,product development,metadata,organizational skills,teamwork / collaboration,sap ariba,microsoft excel,pharmaceutical industry knowledge,staff management,contract management,planning,gastroenterology,sap,oral communication,problem solving,communication skills,expense reports,microsoft powerpoint,stakeholder management,inflammatory bowel disease (ibd) knowledge,procurement contracts,regulatory affairs,writing,medical science,procurement,business systems analysis,teaching,research,microsoft office,project management,written communication,outsourcing,linc,building effective relationships,customer service"
2022-08-16,"Takeda Pharmaceuticals North America, Inc.",11-3011,66.15,10.0,16.0,325.0,"process improvement,conflict management,python,software validation,version control,data management,r,decision making,systems development life cycle (sdlc),writing,data science,cloud computing,technical writing / editing,technical support,statistical programming,clinical development,pharmaceutical industry knowledge,impact assessment,teamwork / collaboration,drug development,pharmaceutical sales,sas"
2022-11-12,Regeneron,11-3031,56.59,10.0,16.0,325.0,"research,project management,qlikview,data analysis,data science,knowledge management,decision making,data management,data modeling,microsoft sharepoint,stakeholder management,microsoft powerpoint,data visualization,sql,microsoft excel,vertical integration,key performance indicators (kpis),budgeting,qlik"
2022-06-08,Inrix Incorporated,11-1021,9.54,4.0,16.0,334.0,"data operations,budgeting,operations management,remote sensing,data quality,communication skills,stakeholder management,big data,project planning and development skills,scalability design"
2022-02-02,Panduit,11-9199,26.92,10.0,16.0,335.0,"cisco,troubleshooting,supply chain knowledge,supply chain management,project planning and development skills,product management,data analysis,macintosh os,computer installation and setup,business operations,program management,written communication,meraki,listening,research,organizational skills,program planning,lifting ability,quality assurance and control,critical thinking,business process,logistics,international shipping,software development,break/fix,data visualization,planning,change management,problem solving,enterprise software,communication skills,stakeholder management,verbal / oral communication"
2022-11-22,"Takeda Pharmaceuticals North America, Inc.",11-9199,77.07,10.0,16.0,325.0,"quality assurance and control,pharmaceutical industry knowledge,organizational skills,teamwork / collaboration,clinical development,communication skills,regulatory processes,legal compliance,project management,research,conflict management,regulatory affairs,prioritizing tasks,good clinical practices (gcp),internal auditing,family planning,writing"
2022-10-24,"Anheuser-Busch Companies, Inc.",11-9199,42.5,2.0,16.0,312.0,"sales management,performance analysis,budgeting,microsoft excel,business planning,planning,sap,performance management,microsoft powerpoint,consumer goods industry knowledge,financial statements,performance appraisals,presentation skills,sales administration,microsoft power bi,business acumen,self-starter"
2022-05-26,Northrop Grumman,11-9041,82.21,7.0,16.0,336.0,"product development,budgeting,leadership,employee training,planning,prepare presentations,digital communications,communication skills,costing,electronics design and engineering,new business development,computer engineering,telemetry,project management,process improvement"
2022-03-25,Raytheon,11-1021,31.25,9.0,16.0,334.0,"conflict management,microsoft office,industrial engineering,teamwork / collaboration,goal setting,engineering technical support,microsoft excel,six sigma,people management,scheduling,technical support,supervisory skills,industrial engineering industry expertise,communication skills,microsoft powerpoint,computer literacy,problem solving,lean six sigma"
2022-07-30,Upslope Brewing Company,11-2022,24.04,5.0,16.0,312.0,"time management,communication skills,sales,sales strategy,sales management,music,promotional events,scheduling,account information maintenance,building effective relationships,business management,crm software,creativity,written communication,microsoft office"
2022-12-15,The Boeing Company,11-9161,57.62,12.0,16.0,336.0,"supply chain management,procurement,product delivery,root cause analysis,supplier management,contract negotiation,collective bargaining,procurement strategies,stakeholder management,export compliance"
2022-03-15,Danaher Corporation,11-2021,49.04,5.0,16.0,334.0,"oracle,marketing management,marketing,salesforce,social media,field marketing,business development,sales management,inside sales,market trend,key performance indicators (kpis),centrifugation techniques,kaizen,market planning,gene therapy,centrifugation,persuasion,building effective relationships"
2022-03-08,Trex Company Incorporated,11-2022,37.98,4.0,16.0,321.0,"customer contact,business planning,people management,budgeting,sales management,business development,sales goals,sales"
2022-01-07,Revert Systems,11-2022,48.08,3.0,0.0,334.0,"toxicology,pain management,medical sales,opiate,epidemic,internal medicine"
2022-11-10,Astellas Pharma,11-3011,51.92,3.0,16.0,325.0,"sales,communication skills,lean six sigma,planning,six sigma,pharmaceutical industry knowledge,teamwork / collaboration,multi-tasking,strategic thinking,opportunity identification,written communication,project management,strategic planning"
2022-07-21,Danaher Corporation,11-1021,62.5,8.0,18.0,334.0,"extraction transformation and loading (etl),business modeling,data modeling,sql,microsoft active directory,business intelligence,teamwork / collaboration,energetic,authentication,data warehousing,data science,microsoft power bi,data engineering"
2022-09-14,Intel Corporation,11-9199,62.59,6.0,16.0,334.0,"planning,software development,atlassian jira,legal compliance,stakeholder management,software quality assurance,open source development,devops,vaccination,program planning,program management,systems development life cycle (sdlc),meeting deadlines,software architecture"
2022-12-30,Crestron Electronics,11-3111,30.9,5.0,16.0,334.0,"creativity,government regulations,research,business administration,business systems analysis,talent acquisition,project management,refunds exchanges and adjustments,retain top talent,competitive analysis,market pricing,pay programs,analytical skills,key performance indicators (kpis),salary structure,organizational skills,teamwork / collaboration,pivot tables,pricing strategy,benefits analysis,microsoft excel,planning,communication skills,human resource management,job evaluation,market analysis"
2022-01-07,General Motors,11-2031,38.79,3.0,16.0,336.0,"microsoft office,communication skills,employee research,yammer,surveys,research,creativity,problem solving,marketing communications,focus groups,data visualization,meeting deadlines,survey research,decision making"
2022-06-04,Array Technologies Incorporated,11-9151,45.19,10.0,16.0,333.0,"reengineering,presentation skills,management information system (mis),cost control,project management,written communication,business operations,business process,leadership,teamwork / collaboration,business intelligence,communication skills,cost estimation,change management"
2022-11-30,Eaton,11-2021,45.69,5.0,16.0,335.0,"mentoring,cost control,creativity,business administration,written communication,strategic planning,procurement,supply chain management,communication skills,stakeholder management,supplier contract negotiation,category management,collective bargaining,business solutions,planning,supplier review,transformers,contract review,technical analysis,logistics"
2022-09-15,Masterbrand Cabinets,11-9199,37.02,5.0,12.0,337.0,"communication skills,oracle e-business suite,sales,business solutions,break/fix,planning,oracle,change management,problem solving,requirements analysis,oracle transportation management,accounting,oracle e-business suite financials,business process,requirements verification and validation,logistics,detail-oriented,business intelligence,teamwork / collaboration,workforce development,it support,sql,order to cash processing,quality assurance and control,application design,demand management,cash deposits and receipts,analytical skills,data warehousing,quality management,supply chain planning,kaizen,lockbox processing,e-commerce,scalability design,business analysis,computer engineering,electronic data interchange,presentation skills,customer service,mechanical engineering,account reconciliation,extensible markup language (xml),process improvement,research,conflict management,microsoft office,project management,toyota production system (tps),written communication,self-starter"
2022-12-04,Baxter International Incorporated,11-1021,24.52,2.0,14.0,325.0,"communication skills,lean six sigma,planning,key performance indicators (kpis),microsoft word,microsoft windows,quality assurance and control,site and study management,vaccination,microsoft excel,teamwork / collaboration,organizational skills,repair,strategic planning,cost control,qc processes,project planning and development skills,six sigma green belt,mentoring"
2022-12-02,Hewlett Packard Enterprise (HPE),11-2022,62.5,8.0,16.0,334.0,"sales,product sales,business development,lead management,sales management,project management,outsourcing"
2022-10-05,Novartis,11-9111,40.87,5.0,16.0,325.0,"vaccination,microsoft excel,software installation,organizational skills,teamwork / collaboration,detail-oriented,multi-tasking,drug discovery,logistics,business process,budgeting,communication skills,laboratory procedures,microsoft powerpoint,computer literacy,microsoft sharepoint,planning,financial analysis,oral communication,problem solving,space planning,research,assortment optimization,building effective relationships,data analysis,writing,biology,computer hardware/software knowledge,procurement,chemistry,invoicing"
2022-07-29,Gilead Sciences,11-9121,132.35,8.0,18.0,325.0,"presentation skills,data analysis,fibrosis,strategic planning,business case analysis,biopharmaceutical industry knowledge,toxicity,biotechnology,gastroenterology,business development,clinical development,budgeting,lifecycle management,surveillance,clinical development plans,hepatology,quality assurance and control,protocol design,organizational skills,drug development,clinical trials,thought leadership,regulatory documents"
2022-11-16,Smith & Nephew,11-1021,43.27,5.0,16.0,339.0,"product supply continuity,microsoft excel,scheduling,business process,supply chain inventory management,leadership,s-plus,planning,sap,change management,problem solving,decision making,supply chain planning,supply chain management,medical equipment industry knowledge,project management"
2022-01-20,LKQ Corporation,11-9199,19.23,2.0,12.0,336.0,"supervisory skills,automotive industry knowledge,repair,physical abilities,quality assurance and control,research,cash handling"
2022-07-01,Eli Lilly,11-9111,57.07,5.0,16.0,325.0,"range management,data management,data capture,oncology,project management,microsoft office,qc processes,microsoft project,teamwork / collaboration,quality assurance and control,microsoft excel,time management,communication skills,physical abilities,medical dictionary for regulatory archives (meddra),microsoft powerpoint,clinical data management"
2022-10-13,Northrop Grumman,11-9199,67.93,8.0,16.0,336.0,"risk and mitigation analysis,integrated master plan,business management,microsoft project,performance appraisals,project management,communication skills,performance management,cost analysis,problem solving,integrated master schedule,planning,performance analysis,scheduling,surveillance,staff management,program planning,vertical integration"
2022-07-18,Masco Corporation,11-2022,60.88,3.0,16.0,337.0,"calculation,sales,enterprise resource planning (erp),microsoft excel,salesforce,inside sales,microsoft office,deductions knowledge,microsoft power bi,business management,e-commerce"
2022-03-31,Bumble Bee Foods,11-2022,11.39,3.0,16.0,311.0,"systems management,sales leadership,microsoft excel,microsoft powerpoint,computer literacy,forecasting,sap,planning,customer accounts,cognos impromptu,food service experience,sales reporting,spreadsheets"
2022-12-02,Novo Nordisk,11-3051,72.12,10.0,16.0,325.0,"clinical development,good manufacturing practices (gmp),quality assurance and control,drug development,planning,biotechnology,process testing,research"
2022-09-25,Wilbert Funeral Services Incorporated,11-2022,35.58,4.0,16.0,327.0,"decision making,meeting deadlines,sales reporting,business-to-business,business administration,research,conflict management,sales training,microsoft office,swot analysis,empower,customer service,performance appraisals,sales principles,customer accounts,microsoft excel,inventory maintenance,business planning,multi-tasking,financial reporting,sales calls,energetic,sales strategy,sales management,sales meetings,inventory management,planning,communication skills,sales opportunities,market analysis,sales"
2022-06-02,Open Plan Systems,11-3051,24.04,2.0,12.0,337.0,"machinery,organizational skills,teamwork / collaboration,planning,time management,enterprise resource planning (erp),packaging,microsoft office,production management"
2022-09-20,Northrop Grumman,11-3031,45.34,5.0,16.0,336.0,"troubleshooting,preparing reports,accounting systems,business management,system documentation,government regulations,data integration,accounting,customer billing,general ledger,sarbanes-oxley (sox),generally accepted accounting principles (gaap),sap"
2022-10-20,"Hemosonics, Llc",11-3051,40.87,10.0,16.0,334.0,"time management,business strategy,communication skills,physical abilities,performance management,process control,human resource management,computer literacy,payroll processing,problem solving,legal compliance,promotional materials,biomedical engineering,training programs,employee relations,statistical methods,iso standards,google apps,good manufacturing practices (gmp),leadership,batch records,decision support,scheduling,hr metrics,detail-oriented,multi-tasking,manufacturing processes,talent management,organizational skills,teamwork / collaboration,product development,data analysis,labor law,presentation skills,word processing,building effective relationships,performance appraisals,industrial production,microsoft office,listening,product improvement,industrial equipment industry knowledge,quality management,chemistry,regulatory affairs,spreadsheets,packaging"
2022-01-07,Vertex Pharmaceuticals,11-3051,39.42,8.0,16.0,325.0,"scheduling,data management,people management,six sigma,chemistry,quality assurance and control,pharmaceutical industry knowledge,kanban,life sciences industry knowledge,communication skills,project management,biotechnology,verbal / oral communication,inventory maintenance,stakeholder management,planning,operations management,5s methodology,goal setting,writing,six sigma green belt,quality management,multi-tasking,detail-oriented,good manufacturing practices (gmp)"
2022-09-11,Swagelok Company,11-9199,12.63,8.0,16.0,332.0,"market planning,customer contact,writing,americans with disabilities act (ada),family medical leave act (fmla),building effective relationships,critical thinking,market trend,sales support,inventory planning,target market,communication skills,marketing communications,planning"
2022-11-22,Colgate-Palmolive Company,11-2022,26.92,2.0,16.0,325.0,"building effective relationships,hospital experience,presentation skills,creativity,product improvement,consumer research,analytical skills,animal health,veterinary medicine,planning,sales,communication skills,physical abilities,time management,client base retention,product assortment,budgeting"
2022-11-20,Raytheon,11-9032,14.42,8.0,16.0,334.0,"unix,proposal writing,performance appraisals,c++,linux,performance analytics,radio frequencies,algorithm development,physics,simulation,cost estimation,matlab,global positioning system (gps),embedded software,object-oriented analysis and design (ooad),performance analysis"
2022-07-15,Emerson Electric Company,11-3061,39.13,5.0,16.0,334.0,"supplier review,program implementation,microsoft excel,pivot tables,key performance indicators (kpis),commodity management,logistics,supply chain improvement,microsoft powerpoint,risk management,business acumen,project management,new product development,supplier selection,supply chain project management,supply chain knowledge,supply chain management"
2022-09-20,Motorola Inc.,11-9199,14.75,4.0,16.0,334.0,"communication skills,vendor relations,planning,telecommunications,technical support,system administration,vaccines,teamwork / collaboration,vaccination,site and study management,configuration management,systems integration,presentation skills,building effective relationships,customer service,communications industry knowledge,customer contact,systems engineering,two-way radio operation,public health and safety"
2022-08-10,Navistar,11-9199,52.88,10.0,16.0,336.0,"microsoft project,microsoft office,project management,program management,process validation,scheduling,microsoft excel,budgeting,feasibility studies,agency selection,planning,english,microsoft powerpoint"
2022-10-18,Celgard Llc,11-9041,48.08,5.0,16.0,326.0,"resource management,teamwork / collaboration,detail-oriented,equipment operation,manufacturing processes,goal setting,kanban,scheduling,process engineering,equipment efficiency,leadership,performance analysis,budgeting,extrusion,communication skills,performance management,iso 9000,computer literacy,planning,problem solving,chemical engineering,kaizen,troubleshooting,lean manufacturing,microsoft office,root cause analysis,cost control,5s methodology,performance appraisals"
2022-10-18,General Dynamics,11-2022,143.51,15.0,16.0,336.0,"creative problem solving,budgeting,customer acquisition,prospective clients,business development,opnav,business strategy,communication skills,sales,investment recommendations,strategic development,strategic planning,proposal writing,creativity,research,customer service,growth strategies,systems engineering"
2022-01-21,KONE Elevators and Escalators,11-9199,17.31,1.0,14.0,333.0,"equipment installation,building effective relationships,sap,overcoming obstacles,construction industry knowledge,labor relations,prioritizing tasks,just-in-time,costing,project management"
2022-01-05,Insight Technology Solutions,11-2021,46.15,5.0,18.0,333.0,"planning,sales leadership,sas,tableau,microsoft power bi,revenue operations,talent management,product management,oracle,inside sales,procurement,consumer segmentation,market strategy,business administration,onboarding,sql,spss,merchandising,budgeting,lifecycle management,marketing materials,project management,sql server,business strategy"
2022-10-28,Hearthside Food Solutions,11-9199,13.13,5.0,12.0,311.0,"multi-tasking,machinery,occupational health and safety,staff management,iso standards,environmental compliance,iso 14001 standards,physical abilities,environmental regulations,iso 14000,sap,change management,planning,employee relations,project management,microsoft office,empower,business administration,training activities,conflict management,material safety data sheets (msds),crisis management,writing,safety training,environmental laws and regulations,security officer evaluation,environmental management"
2022-10-10,Uline Shipping Supplies,11-3121,52.88,7.0,16.0,322.0,"supervisory skills,teamwork / collaboration,employee relations,performance management,human resource management,hr policies,microsoft office,applicant tracking system,human resource management industry knowledge"
2022-01-20,Xylem,11-1021,69.23,5.0,16.0,333.0,"teamwork / collaboration,datadog,scrum,nagios,security operations,disaster recovery planning,red hat satellite,atlassian jira,building effective relationships,operations management,purchasing,red hat linux,amazon web services (aws),amazon web services (aws),microsoft azure,microsoft azure,bitbucket,ansible,kubernetes,docker software,linux,ansible rhel (red hat enterprise),git,physical abilities,python,microsoft office"
2022-02-06,Johnson & Johnson,11-1021,53.85,8.0,16.0,325.0,"trauma,opportunity identification,asset allocation theory,strategic planning,project management,sales training,asset allocation,listening,problem solving,planning,sales,communication skills,stakeholder management,sales planning,business planning,teamwork / collaboration,organizational skills,financial acumen,business intelligence,sales management,lead management,key performance indicators (kpis),sales leadership"
2022-03-23,Retrolock,11-3071,30.0,3.0,0.0,321.0,"communication skills,english,shipping and receiving,warehouse operations,computer literacy,employee training,planning,forklift operation,scheduling,equipment inventory,quality assurance and control,staff management,finish carpentry,team building,table saws,leadership,spanish,fleet preventive maintenance,inventory control,budgeting,microsoft office,warehouse management,sorting,repair,safety training,writing,equipment inspection,quality management"
2022-09-22,Merck & Company,11-3051,10.5,5.0,16.0,325.0,"vaccination,people management,quality assurance and control,teamwork / collaboration,critical thinking,leadership,communication skills,verbal / oral communication,stakeholder management,decision making,quality management,internal auditing,quick learner,iq oq pq,creativity,research,talent acquisition,project management,self-starter"
2022-09-15,Northrop Grumman,11-9199,64.52,14.0,12.0,336.0,"business acumen,defense federal acquisition regulations,six sigma green belt,microsoft office,root cause analysis,procurement,quality management,planning,microsoft powerpoint,communication skills,leadership,iso 9001 standards,manufacturing industry knowledge,six sigma,quality assurance and control,microsoft excel,six sigma black belt"
2022-12-29,First Solar,11-2022,60.1,4.0,16.0,334.0,"data analysis,root cause analysis,strategic development,written communication,process improvement,budgeting,experiments,organizational skills,scheduling,microsoft excel,process engineering,personal protective equipment (ppe),communication skills,physical abilities,physics,planning,problem solving"
2022-10-05,Uline Shipping Supplies,11-3121,52.88,7.0,16.0,322.0,"employee relations,human resource management,performance management,teamwork / collaboration,supervisory skills,microsoft office,hr policies,human resource management industry knowledge,applicant tracking system"
2022-09-27,Street Distillery,11-2022,34.62,2.0,0.0,312.0,"event sales,promotional materials,sales,sales goals,communication skills,time management,selling expertise,sales strategy,sales management,troubleshooting,customer contact,event planning,microsoft office"
2022-08-12,Sugar Creek Packing Company,11-3051,28.85,3.0,16.0,311.0,"scheduling,hazard analysis,occupational health and safety,machinery,food safety,organizational skills,leadership,good manufacturing practices (gmp),hazard analysis critical control point (haccp),critical thinking,thermometers,facility design,planning,training programs,independent thinking,microbiology,microsoft office,biology,writing,calipers,product improvement,quality management,food science,chemistry"
2022-04-28,Waukegan Steel,11-9199,33.17,5.0,16.0,331.0,"civil engineering,project management,written communication,computer literacy,construction industry knowledge,procore,managing subcontractors,detail-oriented,multi-tasking,aia billing,teamwork / collaboration,purchasing"
2022-12-13,Sanzo Brands,11-2021,9.93,3.0,0.0,324.0,"organizational skills,social media,brand marketing,content management,copywriting,planning,social media strategy,instagram,initiative,email marketing,community management,brand experience"
2022-12-01,Pfizer,11-9033,72.55,8.0,18.0,325.0,"data visualization,training materials,oral communication,multimedia,corporate communications,communication skills,d3.js,content management,tableau,budgeting,content development,qlik,budget management,pharmaceutical industry knowledge,teamwork / collaboration,organizational skills,physical therapy,customer contact,writing,prioritizing tasks,budget administration,creativity"
2022-01-08,Collins Aerospace,11-3051,41.35,12.0,16.0,336.0,"lean manufacturing,employee engagement,cost control,process improvement,scheduling,problem solving,repair"
2022-07-23,Novartis,11-2031,95.19,5.0,16.0,325.0,"performance management,biotechnology,planning,consulting industry knowledge,performance analysis,vaccines,teamwork / collaboration,vaccination,performance appraisals,account management,strategic planning,project management,writing,business-to-business"
2022-07-16,"Takeda Pharmaceuticals North America, Inc.",11-9111,72.12,7.0,16.0,325.0,"data management,user acceptance testing (uat),biostatistics,data warehousing,written communication,project management,clinical research,planning,communication skills,microsoft sharepoint,negotiation skills,document management,clinical development,business process,leadership,staff management,clinical information systems / technology,sas,clinical trials,drug development,detail-oriented,teamwork / collaboration"
2022-05-18,Pratt & Whitney,11-3011,43.27,10.0,14.0,336.0,"legal compliance,facility maintenance,planning,scheduling,staff management,quality assurance and control,inventory optimization,detail-oriented,equipment operation,inventory control,environmental health and safety,quality management,customer contact,aircraft maintenance,repair,hr policies,audit planning,engine maintenance,process equipment"
2022-02-15,Biolife Plasma Services,11-1021,24.04,3.0,16.0,325.0,"quality management,facility management,fda regulations,current good manufacturing practices (cgmp),physical abilities,following sops,good manufacturing practices (gmp),leadership,teamwork / collaboration"
2022-06-29,Vertex Aerospace,11-9121,48.4,2.0,0.0,336.0,"writing,aircraft maintenance,federal aviation regulations,performance appraisals,typing,ventilation,job analysis,physical abilities,personal protective equipment (ppe)"
2022-12-17,Hewlett Packard Enterprise (HPE),11-2021,66.35,10.0,16.0,334.0,"product management,presentation skills,conflict management,business administration,creativity,writing,software as a service (saas),software as a service (saas),analytical skills,storage as a service,description and demonstration of products,data management,communication skills,product marketing,product sales,thought leadership,market strategy"
2022-03-29,Altec Industries,11-3071,7.33,2.0,12.0,333.0,"supervisory skills,teamwork / collaboration,schematic diagrams,oracle,warehouse operations,computer literacy,research,word processing,spreadsheets"
2022-07-23,Northrop Grumman,11-9041,65.87,14.0,16.0,336.0,"employee engagement,software engineering,onboarding,written communication,building effective relationships,engineering support,mentoring,teamwork / collaboration,people management,business development,leadership,problem solving,oral communication,software development,s-plus,performance management,communication skills,time management"
2022-06-01,Bausch & Lomb,11-9111,51.44,10.0,16.0,339.0,"ophthalmology,microsoft office,sales administration,product knowledge,market planning,product development,organizational skills,product sales,sales management,sales leadership,sales,sales goals,planning"
2022-11-10,Bwi Chassis Dynamics,11-9199,51.44,8.0,16.0,336.0,"cybersecurity strategy,control system design,compliance auditing,verbal / oral communication,communication skills,problem solving,software engineering,automotive open system architecture (autosar)"
2022-10-19,Astellas Pharma,11-9199,49.04,3.0,16.0,325.0,"editing,research,microsoft office,calibration,problem solving,clinical research,legal compliance,planning,personal protective equipment (ppe),prepare compounds and reagents,communication skills,operations management,teamwork / collaboration,detail-oriented,microsoft excel,scheduling,leadership,budgeting"
2022-02-16,Thermo Fisher Scientific Inc,11-9111,33.17,10.0,16.0,334.0,"executive presence,marketing potential,data science,building effective relationships,presentation skills,microsoft power bi,strategic development,self-starter,account management,creativity,group purchasing organization,market dynamics,articulating value propositions,problem solving,sales,communication skills,microsoft powerpoint,request for proposal (rfp),business development,market trend,key performance indicators (kpis),strategy alignment,marketing development,microsoft excel,key performance metrics"
2022-02-02,Tesla,11-9121,58.65,5.0,16.0,336.0,"procurement,repair,predictive / preventative maintenance,spreadsheets,soldering,construction management,microsoft project,building effective relationships,project planning and development skills,quick learner,request for information (rfi),project management,microsoft office,written communication,self-starter,boilers,hvac,planning,punch list,change management,communication skills,time management,note taking,microsoft powerpoint,duct work,preventive maintenance,welding,budgeting,construction design,construction documentation,electrical codes,siemens nixdorf hardware,detail-oriented,organizational skills,teamwork / collaboration,copying,microsoft excel,scheduling,managing subcontractors,ventilation,mailing,quality assurance and control"
2022-05-10,Garmin International Incorporated,11-2021,12.33,5.0,16.0,334.0,"sales management,product marketing,microsoft excel,business planning,product development,detail-oriented,organizational skills,teamwork / collaboration,oral communication,communication skills,time management,microsoft powerpoint,product management,process design,competitive analysis,microsoft office"
2022-09-01,National Aerospace Solutions,11-9199,41.35,8.0,16.0,336.0,"project management,business administration,conflict management,cost control,construction management,project planning and development skills,risk management,network attached storage (nas),procurement,personal protective equipment (ppe),cost estimation,scheduling,financial reporting,budgeting"
2022-05-24,Raytheon,11-9199,59.62,12.0,16.0,334.0,"business strategy,communication skills,software development,sap,pricing strategy,global positioning system (gps),contract review,business development,devsecops,decision making,risk assessment,business acumen,building effective relationships,proposal writing"
2022-08-17,Carhartt Incorporated,11-2021,56.25,10.0,16.0,315.0,"e-commerce,online research,social media marketing,merchandising,search engine marketing (sem),digital marketing,traffic management,writing,affiliate marketing,social media,budgeting,customer acquisition,key performance indicators (kpis),oral communication,vendor relations,communication skills"
